tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,yaw7,pitch7,roll7
200.113,-4.79,0.82,1.27, 0.80,-4.11,20.74, 10.40,-3.94,-21.57, 89.21,38.93,38.44, -4.33,-3.22,9.20, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.124,-4.79,0.82,1.27, 0.80,-4.11,20.74, 10.40,-3.94,-21.57, 89.21,38.93,38.44, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.135,-4.79,0.82,1.27, 0.80,-4.11,20.74, 10.40,-3.94,-21.57, 89.21,38.93,38.44, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.146,-4.75,0.68,1.19, 0.80,-4.11,20.74, 10.40,-3.94,-21.57, 89.21,38.93,38.44, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.157,-4.75,0.68,1.19, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 89.21,38.93,38.44, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.168,-4.75,0.68,1.19, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 89.21,38.93,38.44, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.179,-4.75,0.68,1.19, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 89.21,38.93,38.44, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.19,-4.75,0.68,1.19, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 89.21,38.93,38.44, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.201,-4.75,0.68,1.19, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.212,-4.75,0.68,1.19, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.223,-4.70,0.55,0.98, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.234,-4.70,0.55,0.98, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, 0.57,-1.67,-8.51, 3.52,0.32,2.06
200.245,-4.70,0.55,0.98, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.256,-4.70,0.55,0.98, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.267,-4.70,0.55,0.98, 0.80,-4.11,20.74, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.278,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.289,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.3,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 71.51,38.37,32.85, -5.23,-3.20,13.31, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.311,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -5.23,-3.20,13.31, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.322,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -6.25,-3.10,17.53, -1.16,-1.18,1.14, 3.52,0.32,2.06
200.333,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -6.25,-3.10,17.53, -1.16,-1.18,1.14, 3.38,0.34,2.10
200.344,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -6.25,-3.10,17.53, -1.16,-1.18,1.14, 3.38,0.34,2.10
200.355,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -6.25,-3.10,17.53, -1.16,-1.18,1.14, 3.38,0.34,2.10
200.366,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.34,2.10
200.377,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.34,2.10
200.388,-4.70,0.55,0.98, 1.14,-4.52,20.53, 11.44,-1.78,-24.03, 57.75,5.07,30.19, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.399,-4.70,0.55,0.98, 1.14,-4.52,20.53, 13.33,-3.21,-29.59, 57.75,5.07,30.19, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.41,-4.68,0.55,1.27, 1.14,-4.52,20.53, 13.33,-3.21,-29.59, 57.75,5.07,30.19, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.421,-4.68,0.55,1.27, 2.28,-5.29,13.59, 13.33,-3.21,-29.59, 57.75,5.07,30.19, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.432,-4.68,0.55,1.27, 2.28,-5.29,13.59, 13.33,-3.21,-29.59, 55.29,5.02,29.83, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.443,-4.66,0.50,1.21, 2.28,-5.29,13.59, 13.33,-3.21,-29.59, 55.29,5.02,29.83, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.454,-4.66,0.50,1.21, 2.28,-5.29,13.59, 13.33,-3.21,-29.59, 55.29,5.02,29.83, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.465,-4.66,0.50,1.21, 2.28,-5.29,13.59, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.476,-4.66,0.50,1.21, 2.28,-5.29,13.59, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.487,-4.66,0.50,1.21, 2.28,-5.29,13.59, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.10,-3.20,21.12, -1.16,-1.18,1.14, 3.38,0.36,2.22
200.498,-4.66,0.50,1.21, 2.28,-5.29,13.59, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.10,-3.20,21.12, -2.18,-1.17,6.29, 3.38,0.36,2.22
200.509,-4.66,0.50,1.21, 2.28,-5.29,13.59, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.10,-3.20,21.12, -2.18,-1.17,6.29, 3.38,0.36,2.22
200.519,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.10,-3.20,21.12, -2.18,-1.17,6.29, 3.38,0.36,2.22
200.53,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.38,0.36,2.22
200.541,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.24,-2.94,-32.34, 55.29,5.02,29.83, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.38,0.36,2.22
200.552,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.67,-1.18,-32.62, 55.29,5.02,29.83, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.38,0.36,2.22
200.563,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.67,-1.18,-32.62, 55.29,5.02,29.83, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.36,0.39,2.34
200.574,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.36,0.39,2.34
200.585,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.36,0.39,2.34
200.596,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.36,0.39,2.34
200.607,-4.66,0.50,1.21, 2.59,-5.58,11.72, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.34,0.40,2.53
200.618,-4.66,0.50,1.21, 3.12,-5.88,7.43, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.34,0.40,2.53
200.629,-4.64,0.49,1.23, 3.12,-5.88,7.43, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.34,0.40,2.53
200.64,-4.64,0.49,1.23, 3.12,-5.88,7.43, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.18,-1.17,6.29, 3.34,0.40,2.53
200.651,-4.64,0.49,1.23, 3.12,-5.88,7.43, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.662,-4.64,0.49,1.23, 3.12,-5.88,7.43, 14.67,-1.18,-32.62, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.673,-4.64,0.49,1.23, 3.12,-5.88,7.43, 15.13,-2.20,-32.03, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.684,-4.64,0.49,1.23, 3.12,-5.88,7.43, 15.13,-2.20,-32.03, 44.13,5.30,28.13, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.695,-4.64,0.49,1.23, 3.12,-5.88,7.43, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.706,-4.64,0.49,1.23, 3.12,-5.88,7.43, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.717,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.727,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.739,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.75,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -7.88,-3.08,23.13, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.76,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -9.05,-3.63,28.49, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.771,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -9.05,-3.63,28.49, -2.66,-1.17,8.63, 3.34,0.40,2.53
200.782,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -9.05,-3.63,28.49, -3.06,-1.22,10.35, 3.34,0.40,2.53
200.793,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -9.05,-3.63,28.49, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.804,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 15.68,5.03,25.01, -9.05,-3.63,28.49, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.815,-4.64,0.49,1.23, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 27.21,4.99,23.57, -9.05,-3.63,28.49, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.826,-4.59,0.46,1.21, 3.71,-6.16,1.92, 15.13,-2.20,-32.03, 27.21,4.99,23.57, -9.05,-3.63,28.49, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.837,-4.59,0.46,1.21, 3.71,-6.16,1.92, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -9.05,-3.63,28.49, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.848,-4.59,0.46,1.21, 3.71,-6.16,1.92, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -9.05,-3.63,28.49, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.859,-4.59,0.46,1.21, 3.71,-6.16,1.92, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -9.26,-3.03,28.57, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.87,-4.59,0.46,1.21, 3.71,-6.16,1.92, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -9.26,-3.03,28.57, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.881,-4.59,0.46,1.21, 3.71,-6.16,1.92, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -9.26,-3.03,28.57, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.892,-4.59,0.46,1.21, 3.71,-6.16,1.92, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -9.26,-3.03,28.57, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.903,-4.59,0.46,1.21, 3.76,-6.30,1.57, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -9.26,-3.03,28.57, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.914,-4.59,0.46,1.21, 3.76,-6.30,1.57, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -10.18,-2.85,31.28, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.925,-4.59,0.46,1.21, 3.76,-6.30,1.57, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -10.18,-2.85,31.28, -3.06,-1.22,10.35, 3.37,0.35,2.63
200.936,-4.59,0.46,1.21, 3.76,-6.30,1.57, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -10.18,-2.85,31.28, -3.55,-1.11,12.26, 3.37,0.35,2.63
200.947,-4.59,0.46,1.21, 3.76,-6.30,1.57, 14.42,-1.07,-30.62, 27.21,4.99,23.57, -10.18,-2.85,31.28, -3.55,-1.11,12.26, 3.37,0.35,2.63
200.958,-4.59,0.46,1.21, 3.76,-6.30,1.57, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.55,-1.11,12.26, 3.37,0.35,2.63
200.969,-4.59,0.46,1.21, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.55,-1.11,12.26, 3.37,0.35,2.63
200.98,-4.59,0.46,1.21, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.55,-1.11,12.26, 3.41,0.19,2.32
200.991,-4.50,0.39,0.99, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.55,-1.11,12.26, 3.41,0.19,2.32
201.002,-4.50,0.39,0.99, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.55,-1.11,12.26, 3.41,0.19,2.32
201.013,-4.50,0.39,0.99, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.024,-4.50,0.39,0.99, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.035,-4.50,0.39,0.99, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 24.32,4.87,21.95, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.046,-4.50,0.39,0.99, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.057,-4.50,0.39,0.99, 3.95,-6.42,-0.25, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.07,-4.50,0.39,0.99, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.081,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.092,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.41,0.19,2.32
201.103,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.39,0.15,2.37
201.114,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.39,0.15,2.37
201.125,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.39,0.15,2.37
201.136,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.39,0.15,2.37
201.147,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 20.56,4.78,21.51, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.39,0.15,2.37
201.158,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.68,-1.11,13.09, 3.39,0.15,2.37
201.169,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.68,-1.07,12.98, 3.39,0.15,2.37
201.18,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.68,-1.07,12.98, 3.39,0.15,2.37
201.191,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.68,-1.07,12.98, 3.44,0.13,2.12
201.203,-4.48,0.39,1.07, 4.09,-6.51,-1.63, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.214,-4.48,0.39,1.07, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.225,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.236,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.248,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.259,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.271,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.282,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 15.81,4.63,19.77, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.293,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.304,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.315,-4.47,0.44,1.15, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.326,-4.39,0.45,1.13, 4.23,-6.66,-2.72, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.336,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.13,2.12
201.348,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.05,1.88
201.359,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.05,1.88
201.37,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.05,1.88
201.381,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.05,1.88
201.392,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -3.86,-0.95,13.54, 3.44,0.05,1.88
201.403,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, 4.73,4.41,15.71, -10.18,-2.85,31.28, -4.09,-0.92,14.76, 3.44,0.05,1.88
201.414,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.09,-0.92,14.76, 3.44,0.05,1.88
201.425,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.09,-0.92,14.76, 3.44,0.05,1.88
201.436,-4.39,0.45,1.13, 4.51,-6.85,-5.96, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.09,-0.92,14.76, 3.44,0.05,1.88
201.447,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.09,-0.92,14.76, 3.44,0.05,1.88
201.458,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.09,-0.92,14.76, 3.44,0.05,1.88
201.469,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.44,0.05,1.88
201.482,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.44,0.05,1.88
201.493,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.44,0.05,1.88
201.504,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.44,0.05,1.88
201.515,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.30,0.15,2.24
201.526,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.30,0.15,2.24
201.537,-4.39,0.45,1.13, 4.84,-7.09,-9.95, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.30,0.15,2.24
201.548,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -15.51,3.41,3.50, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.30,0.15,2.24
201.559,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -30.04,-0.78,-12.62, -10.18,-2.85,31.28, -4.35,-0.86,16.21, 3.30,0.15,2.24
201.57,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -30.04,-0.78,-12.62, -10.18,-2.85,31.28, -3.62,-0.60,13.66, 3.30,0.15,2.24
201.581,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -30.04,-0.78,-12.62, -10.18,-2.85,31.28, -3.62,-0.60,13.66, 3.07,0.24,2.62
201.594,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -30.04,-0.78,-12.62, -10.18,-2.85,31.28, -3.62,-0.60,13.66, 3.07,0.24,2.62
201.605,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -30.04,-0.78,-12.62, -10.18,-2.85,31.28, -3.62,-0.60,13.66, 3.07,0.24,2.62
201.617,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -30.04,-0.78,-12.62, -10.18,-2.85,31.28, -3.62,-0.60,13.66, 3.07,0.24,2.62
201.628,-4.39,0.45,1.13, 4.85,-7.22,-10.25, 14.42,-1.07,-30.62, -30.04,-0.78,-12.62, -10.18,-2.85,31.28, -3.62,-0.60,13.66, 3.07,0.24,2.62
