tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,paso,dist
149.226,-1.21,0.48,0.30,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.13,-3.51,-3.05,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.237,-1.21,0.48,0.30,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.13,-3.51,-3.05,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.246,-1.21,0.48,0.30,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.257,-1.21,0.48,0.30,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.266,-1.21,0.48,0.30,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.276,-1.21,0.48,0.30,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.286,-1.21,0.48,0.30,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.297,-1.32,0.38,0.31,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.42,0.30,-0.59,-4.41,-0.04,-0.28,21.00,4.00
149.306,-1.32,0.38,0.31,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.71,-0.04,-0.69,-4.41,-0.04,-0.28,21.00,4.00
149.316,-1.32,0.38,0.31,23.93,-0.52,7.44,-4.89,0.08,-0.22,-3.07,-3.36,-3.06,-5.71,-0.04,-0.69,-4.41,-0.04,-0.28,21.00,4.00
149.327,-1.32,0.38,0.31,23.93,-0.52,7.44,-4.88,0.02,-0.23,-3.07,-3.36,-3.06,-5.71,-0.04,-0.69,-4.41,-0.04,-0.28,21.00,4.00
149.336,-1.32,0.38,0.31,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.07,-3.36,-3.06,-5.71,-0.04,-0.69,-4.41,-0.04,-0.28,21.00,4.00
149.347,-1.32,0.38,0.31,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.07,-3.36,-3.06,-5.71,-0.04,-0.69,-4.41,-0.04,-0.28,21.00,4.00
149.357,-1.32,0.38,0.31,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.07,-3.36,-3.06,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.368,-1.32,0.38,0.31,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.07,-3.36,-3.06,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.377,-1.32,0.38,0.31,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.11,-3.03,-3.01,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.388,-1.32,0.38,0.31,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.11,-3.03,-3.01,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.398,-1.32,0.38,0.31,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.11,-3.03,-3.01,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.407,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.88,0.02,-0.23,-3.11,-3.03,-3.01,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.418,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.11,-3.03,-3.01,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.428,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.11,-3.03,-3.01,-5.71,-0.04,-0.69,-4.14,-0.16,-0.34,21.00,4.00
149.438,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.11,-3.03,-3.01,-5.71,-0.04,-0.69,-4.23,-0.25,-0.31,21.00,4.00
149.448,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.02,-3.09,-3.05,-5.71,-0.04,-0.69,-4.23,-0.25,-0.31,21.00,4.00
149.459,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.02,-3.09,-3.05,-5.71,-0.04,-0.69,-4.23,-0.25,-0.31,21.00,4.00
149.469,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.02,-3.09,-3.05,-5.71,-0.04,-0.69,-4.23,-0.25,-0.31,21.00,4.00
149.479,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.02,-3.09,-3.05,-5.71,-0.04,-0.69,-4.23,-0.25,-0.31,21.00,4.00
149.489,-1.46,0.02,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.02,-3.09,-3.05,-5.30,-0.15,-0.74,-4.23,-0.25,-0.31,21.00,4.00
149.5,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.02,-3.09,-3.05,-5.30,-0.15,-0.74,-4.23,-0.25,-0.31,21.00,4.00
149.511,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.59,-0.18,-0.21,-3.02,-3.09,-3.05,-5.30,-0.15,-0.74,-4.23,-0.25,-0.31,21.00,4.00
149.52,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.02,-3.09,-3.05,-5.30,-0.15,-0.74,-4.23,-0.25,-0.31,21.00,4.00
149.53,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.02,-3.09,-3.05,-5.30,-0.15,-0.74,-4.23,-0.25,-0.31,21.00,4.00
149.541,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.02,-3.09,-3.05,-5.30,-0.15,-0.74,-4.23,-0.25,-0.31,21.00,4.00
149.55,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.02,-3.09,-3.05,-5.30,-0.15,-0.74,-4.05,-0.12,-0.28,21.00,4.00
149.56,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.30,-0.15,-0.74,-4.05,-0.12,-0.28,21.00,4.00
149.571,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.582,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.591,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.601,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.612,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.621,-1.61,0.15,0.33,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.632,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.55,-0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.643,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.653,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.663,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-4.05,-0.12,-0.28,21.00,4.00
149.673,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-3.71,0.09,-0.25,21.00,4.00
149.683,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.00,-3.03,-2.89,-5.36,-0.19,-0.71,-3.71,0.09,-0.25,21.00,4.00
149.692,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.17,-2.93,-2.83,-5.36,-0.19,-0.71,-3.71,0.09,-0.25,21.00,4.00
149.703,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.17,-2.93,-2.83,-5.36,-0.19,-0.71,-3.71,0.09,-0.25,21.00,4.00
149.714,-1.24,-0.34,0.36,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.17,-2.93,-2.83,-5.36,-0.19,-0.71,-3.71,0.09,-0.25,21.00,4.00
149.723,-1.58,1.17,0.25,23.81,-0.08,7.42,-4.11,0.13,-0.18,-3.17,-2.93,-2.83,-5.36,-0.19,-0.71,-3.71,0.09,-0.25,21.00,4.00
149.733,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-3.17,-2.93,-2.83,-4.69,0.03,-0.75,-3.71,0.09,-0.25,21.00,4.00
149.744,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-3.17,-2.93,-2.83,-4.69,0.03,-0.75,-3.71,0.09,-0.25,21.00,4.00
149.753,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-3.17,-2.93,-2.83,-4.69,0.03,-0.75,-3.71,0.09,-0.25,21.00,4.00
149.764,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-3.17,-2.93,-2.83,-4.69,0.03,-0.75,-6.89,0.13,-0.13,21.00,4.00
149.774,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-3.17,-2.93,-2.83,-4.69,0.03,-0.75,-6.89,0.13,-0.13,21.00,4.00
149.783,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-3.17,-2.93,-2.83,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.793,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-3.17,-2.93,-2.83,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.802,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.813,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.823,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.832,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.843,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.853,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.862,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-6.89,0.13,-0.13,21.00,4.00
149.873,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-7.39,0.12,-0.33,21.00,4.00
149.882,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-7.39,0.12,-0.33,21.00,4.00
149.893,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-7.39,0.12,-0.33,21.00,4.00
149.903,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.81,-5.96,-3.58,-8.29,0.11,-0.60,-7.39,0.12,-0.33,21.00,4.00
149.912,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.29,0.11,-0.60,-7.39,0.12,-0.33,21.00,4.00
149.923,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.29,0.11,-0.60,-7.39,0.12,-0.33,21.00,4.00
149.933,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.29,0.11,-0.60,-7.39,0.12,-0.33,21.00,4.00
149.942,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-7.39,0.12,-0.33,21.00,4.00
149.952,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-7.39,0.12,-0.33,21.00,4.00
149.962,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-7.39,0.12,-0.33,21.00,4.00
149.972,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-7.39,0.12,-0.33,21.00,4.00
149.982,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-7.39,0.12,-0.33,21.00,4.00
149.991,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.002,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.013,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-1.88,-5.66,-3.24,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.022,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.032,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.043,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.052,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.064,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.073,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.082,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-6.47,-0.14,-0.57,21.00,4.00
150.093,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.103,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.112,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.123,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.132,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.142,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.153,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.31,-3.81,-2.77,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.162,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.172,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.183,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.192,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-8.12,0.04,-1.00,-4.75,-0.19,-0.67,21.00,4.00
150.202,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.213,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.222,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.233,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.244,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.254,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.263,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.274,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.284,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.54,-3.27,-2.61,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.293,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.49,-3.49,-2.66,-5.85,-0.28,-1.18,-5.46,-0.08,-0.67,21.00,4.00
150.304,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.49,-3.49,-2.66,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.315,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.49,-3.49,-2.66,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.324,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.49,-3.49,-2.66,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.334,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.345,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.354,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.364,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.375,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.384,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.395,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.24,-0.19,-0.78,21.00,4.00
150.405,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.37,-0.36,-0.71,21.00,4.00
150.416,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.37,-0.36,-0.71,21.00,4.00
150.425,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.37,-0.36,-0.71,21.00,4.00
150.438,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.73,-0.21,-3.31,-5.85,-0.28,-1.18,-5.37,-0.36,-0.71,21.00,4.00
150.446,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-5.85,-0.28,-1.18,-5.37,-0.36,-0.71,21.00,4.00
150.455,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-5.85,-0.28,-1.18,-5.37,-0.36,-0.71,21.00,4.00
150.466,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-5.85,-0.28,-1.18,-5.37,-0.36,-0.71,21.00,4.00
150.476,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.37,-0.36,-0.71,21.00,4.00
150.485,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.37,-0.36,-0.71,21.00,4.00
150.496,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.37,-0.36,-0.71,21.00,4.00
150.506,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.37,-0.36,-0.71,21.00,4.00
150.516,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.526,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.535,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.546,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.556,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.565,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.86,1.62,-3.32,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.576,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.586,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.598,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.606,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.616,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.629,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.55,-0.28,-0.77,21.00,4.00
150.637,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.75,-0.24,-0.74,21.00,4.00
150.647,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.75,-0.24,-0.74,21.00,4.00
150.655,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-2.77,0.89,-3.61,-6.54,-0.35,-1.21,-5.75,-0.24,-0.74,21.00,4.00
150.666,-1.58,1.17,0.25,23.81,-0.08,7.42,-6.23,0.27,-0.09,-4.70,-4.24,-6.13,-6.54,-0.35,-1.21,-5.75,-0.24,-0.74,21.00,4.00
